Entity,Code,Day,cum_excess_proj_all_ages
Puerto Rico,PRI,2020-05-24,73.4
Puerto Rico,PRI,2020-05-31,97
Puerto Rico,PRI,2020-06-07,140.4
Puerto Rico,PRI,2020-06-14,130
Puerto Rico,PRI,2020-06-21,171.4
Puerto Rico,PRI,2020-06-28,161.4
Puerto Rico,PRI,2020-07-05,148
Puerto Rico,PRI,2020-07-12,185.8
Puerto Rico,PRI,2020-07-19,225.2
Puerto Rico,PRI,2020-07-26,290.8
Puerto Rico,PRI,2020-08-02,390.8
Puerto Rico,PRI,2020-08-09,500.4
Puerto Rico,PRI,2020-08-16,616
Puerto Rico,PRI,2020-08-23,769.6
Puerto Rico,PRI,2020-08-30,842.2
Puerto Rico,PRI,2020-09-06,918.2
Puerto Rico,PRI,2020-09-13,982.4
Puerto Rico,PRI,2020-09-20,1027.8
Puerto Rico,PRI,2020-09-27,1017.2
Puerto Rico,PRI,2020-10-04,1017.8
Puerto Rico,PRI,2020-10-11,1102.4
Puerto Rico,PRI,2020-10-18,1139.2
Puerto Rico,PRI,2020-10-25,1174.2
Puerto Rico,PRI,2020-11-01,1237.8
Puerto Rico,PRI,2020-11-08,1295.2
Puerto Rico,PRI,2020-11-15,1346.6
Puerto Rico,PRI,2020-11-22,1416.6
Puerto Rico,PRI,2020-11-29,1499.2
Puerto Rico,PRI,2020-12-06,1577.6
Puerto Rico,PRI,2020-12-13,1650.8
Puerto Rico,PRI,2020-12-20,1739.2
Puerto Rico,PRI,2020-12-27,1804.2
Puerto Rico,PRI,2021-01-03,1871.2
Puerto Rico,PRI,2021-01-10,1913.1
Puerto Rico,PRI,2021-01-17,1926.6
Puerto Rico,PRI,2021-01-24,1927.3
Puerto Rico,PRI,2021-01-31,1967.2
Puerto Rico,PRI,2021-02-07,1951.5
Puerto Rico,PRI,2021-02-14,1960.2
Puerto Rico,PRI,2021-02-21,1995.7
Puerto Rico,PRI,2021-02-28,2020.4
Puerto Rico,PRI,2021-03-07,2046.1
Puerto Rico,PRI,2021-03-14,2069.6
Puerto Rico,PRI,2021-03-21,2116.9
Puerto Rico,PRI,2021-03-28,2173.4
Puerto Rico,PRI,2021-04-04,2219.7
Puerto Rico,PRI,2021-04-11,2252.4
Puerto Rico,PRI,2021-04-18,2346.3
Puerto Rico,PRI,2021-04-25,2501.8
Puerto Rico,PRI,2021-05-02,2575.7
Puerto Rico,PRI,2021-05-09,2695.2
Puerto Rico,PRI,2021-05-16,2809.7
Puerto Rico,PRI,2021-05-23,2885.6
Puerto Rico,PRI,2021-05-30,2927.5
Puerto Rico,PRI,2021-06-06,2998
Puerto Rico,PRI,2021-06-13,3028.3
Puerto Rico,PRI,2021-06-20,3058.8
Puerto Rico,PRI,2021-06-27,3129.1
Puerto Rico,PRI,2021-07-04,3206
Puerto Rico,PRI,2021-07-11,3235.5
Puerto Rico,PRI,2021-07-18,3259.2
Puerto Rico,PRI,2021-07-25,3287.5
Puerto Rico,PRI,2021-08-01,3331
Puerto Rico,PRI,2021-08-08,3426.9
Puerto Rico,PRI,2021-08-15,3565.4
Puerto Rico,PRI,2021-08-22,3697.9
Puerto Rico,PRI,2021-08-29,3841.4
Puerto Rico,PRI,2021-09-05,3997.9
Puerto Rico,PRI,2021-09-12,4148.8
Puerto Rico,PRI,2021-09-19,4246.9
Puerto Rico,PRI,2021-09-26,4355.2
Puerto Rico,PRI,2021-10-03,4323.5
Puerto Rico,PRI,2021-10-10,4308
Puerto Rico,PRI,2021-10-17,4376.5
Puerto Rico,PRI,2021-10-24,4387.2
Puerto Rico,PRI,2021-10-31,4434.1
Puerto Rico,PRI,2021-11-07,4505.6
Puerto Rico,PRI,2021-11-14,4552.9
Puerto Rico,PRI,2021-11-21,4597.2
Puerto Rico,PRI,2021-11-28,4574.1
Puerto Rico,PRI,2021-12-05,4583.6
Puerto Rico,PRI,2021-12-12,4612.9
Qatar,QAT,2020-01-31,-0.7
Qatar,QAT,2020-02-29,13.8
Qatar,QAT,2020-03-31,47.1
Qatar,QAT,2020-04-30,28.6
Qatar,QAT,2020-05-31,69.3
Qatar,QAT,2020-06-30,190.4
Qatar,QAT,2020-07-31,284.9
Qatar,QAT,2020-08-31,316.6
Qatar,QAT,2020-09-30,351.9
Qatar,QAT,2020-10-31,389.4
Qatar,QAT,2020-11-30,361.1
Qatar,QAT,2020-12-31,377.2
Qatar,QAT,2021-01-31,398.1
Qatar,QAT,2021-02-28,394.2
Qatar,QAT,2021-03-31,458.1
Qatar,QAT,2021-04-30,670.2
Qatar,QAT,2021-05-31,747.5
Qatar,QAT,2021-06-30,796.2
Qatar,QAT,2021-07-31,832.3
Qatar,QAT,2021-08-31,877.6
Qatar,QAT,2021-09-30,866.5
Qatar,QAT,2021-10-31,894.6
Qatar,QAT,2021-11-30,902.9
Qatar,QAT,2021-12-31,920.6
Reunion,REU,2020-01-05,-17.5
Reunion,REU,2020-01-12,-22.6
Reunion,REU,2020-01-19,-32.3
Reunion,REU,2020-01-26,-27.8
Reunion,REU,2020-02-02,-41.7
Reunion,REU,2020-02-09,-38.4
Reunion,REU,2020-02-16,-30.5
Reunion,REU,2020-02-23,-52.6
Reunion,REU,2020-03-01,-76.7
Reunion,REU,2020-03-08,-77
Reunion,REU,2020-03-15,-80.5
Reunion,REU,2020-03-22,-82.6
Reunion,REU,2020-03-29,-94.5
Reunion,REU,2020-04-05,-93.6
Reunion,REU,2020-04-12,-99.1
Reunion,REU,2020-04-19,-94
Reunion,REU,2020-04-26,-112.3
Reunion,REU,2020-05-03,-102.6
Reunion,REU,2020-05-10,-105.5
Reunion,REU,2020-05-17,-120.6
Reunion,REU,2020-05-24,-127.3
Reunion,REU,2020-05-31,-114
Reunion,REU,2020-06-07,-106.7
Reunion,REU,2020-06-14,-82.2
Reunion,REU,2020-06-21,-86.1
Reunion,REU,2020-06-28,-88.8
Reunion,REU,2020-07-05,-89.5
Reunion,REU,2020-07-12,-98
Reunion,REU,2020-07-19,-97.1
Reunion,REU,2020-07-26,-99
Reunion,REU,2020-08-02,-96.7
Reunion,REU,2020-08-09,-94.4
Reunion,REU,2020-08-16,-70.5
Reunion,REU,2020-08-23,-67.6
Reunion,REU,2020-08-30,-64.1
Reunion,REU,2020-09-06,-59
Reunion,REU,2020-09-13,-62.5
Reunion,REU,2020-09-20,-59.8
Reunion,REU,2020-09-27,-78.9
Reunion,REU,2020-10-04,-71.6
Reunion,REU,2020-10-11,-75.9
Reunion,REU,2020-10-18,-96.4
Reunion,REU,2020-10-25,-113.1
Reunion,REU,2020-11-01,-122
Reunion,REU,2020-11-08,-122.9
Reunion,REU,2020-11-15,-116.8
Reunion,REU,2020-11-22,-108.1
Reunion,REU,2020-11-29,-104.8
Reunion,REU,2020-12-06,-101.1
Reunion,REU,2020-12-13,-105.4
Reunion,REU,2020-12-20,-107.9
Reunion,REU,2020-12-27,-105.8
Reunion,REU,2021-01-03,-97.7
Reunion,REU,2021-01-10,-103.1
Reunion,REU,2021-01-17,-100.1
Reunion,REU,2021-01-24,-99.7
Reunion,REU,2021-01-31,-112.1
Reunion,REU,2021-02-07,-118.9
Reunion,REU,2021-02-14,-108.5
Reunion,REU,2021-02-21,-115.5
Reunion,REU,2021-02-28,-117.5
Reunion,REU,2021-03-07,-124.5
Reunion,REU,2021-03-14,-107.7
Reunion,REU,2021-03-21,-95.1
Reunion,REU,2021-03-28,-79.1
Reunion,REU,2021-04-04,-85.9
Reunion,REU,2021-04-11,-73.9
Reunion,REU,2021-04-18,-60.3
Reunion,REU,2021-04-25,-52.1
Reunion,REU,2021-05-02,-27.3
Reunion,REU,2021-05-09,-19.5
Reunion,REU,2021-05-16,-7.30000000000001
Reunion,REU,2021-05-23,-19.3
Reunion,REU,2021-05-30,-3.90000000000001
Reunion,REU,2021-06-06,36.5
Reunion,REU,2021-06-13,62.9
Reunion,REU,2021-06-20,72.5
Reunion,REU,2021-06-27,65.7
Reunion,REU,2021-07-04,89.1
Reunion,REU,2021-07-11,117.5
Reunion,REU,2021-07-18,115.1
Reunion,REU,2021-07-25,140.1
Reunion,REU,2021-08-01,121.3
Reunion,REU,2021-08-08,145.7
Reunion,REU,2021-08-15,154.1
Reunion,REU,2021-08-22,176.1
Reunion,REU,2021-08-29,194.1
Reunion,REU,2021-09-05,194.7
Reunion,REU,2021-09-12,223.9
Reunion,REU,2021-09-19,232.5
Reunion,REU,2021-09-26,217.3
Reunion,REU,2021-10-03,212.3
Reunion,REU,2021-10-10,217.7
Reunion,REU,2021-10-17,213.5
Reunion,REU,2021-10-24,214.1
Reunion,REU,2021-10-31,208.5
Reunion,REU,2021-11-07,214.7
Reunion,REU,2021-11-14,201.9
Reunion,REU,2021-11-21,230.1
Reunion,REU,2021-11-28,217.9
Reunion,REU,2021-12-05,214.3
Reunion,REU,2021-12-12,220.1
Reunion,REU,2021-12-19,249.9
Reunion,REU,2021-12-26,277.5
Reunion,REU,2022-01-02,284.7
Reunion,REU,2022-01-09,324.5
Reunion,REU,2022-01-16,388.7
Romania,ROU,2020-01-05,-579.5
Romania,ROU,2020-01-12,-1104.4
Romania,ROU,2020-01-19,-1530.7
Romania,ROU,2020-01-26,-1995.2
Romania,ROU,2020-02-02,-2377.9
Romania,ROU,2020-02-09,-2548
Romania,ROU,2020-02-16,-2789.5
Romania,ROU,2020-02-23,-3230.6
Romania,ROU,2020-03-01,-3543.1
Romania,ROU,2020-03-08,-3879.6
Romania,ROU,2020-03-15,-4221.5
Romania,ROU,2020-03-22,-4539.8
Romania,ROU,2020-03-29,-4645.7
Romania,ROU,2020-04-05,-4658.8
Romania,ROU,2020-04-12,-4529.9
Romania,ROU,2020-04-19,-4445.6
Romania,ROU,2020-04-26,-4273.5
Romania,ROU,2020-05-03,-4333.6
Romania,ROU,2020-05-10,-4231.5
Romania,ROU,2020-05-17,-4015.2
Romania,ROU,2020-05-24,-4151.3
Romania,ROU,2020-05-31,-4224.6
Romania,ROU,2020-06-07,-3981.5
Romania,ROU,2020-06-14,-3608
Romania,ROU,2020-06-21,-3744.7
Romania,ROU,2020-06-28,-3506.8
Romania,ROU,2020-07-05,-2705.1
Romania,ROU,2020-07-12,-2309.4
Romania,ROU,2020-07-19,-2003.5
Romania,ROU,2020-07-26,-1694
Romania,ROU,2020-08-02,-834.5
Romania,ROU,2020-08-09,-35.3999999999999
Romania,ROU,2020-08-16,747.7
Romania,ROU,2020-08-23,1541
Romania,ROU,2020-08-30,2361.9
Romania,ROU,2020-09-06,3056
Romania,ROU,2020-09-13,3719.7
Romania,ROU,2020-09-20,4396
Romania,ROU,2020-09-27,4907.5
Romania,ROU,2020-10-04,5467.8
Romania,ROU,2020-10-11,6374.7
Romania,ROU,2020-10-18,7561
Romania,ROU,2020-10-25,9122.5
Romania,ROU,2020-11-01,11128.6
Romania,ROU,2020-11-08,13893.5
Romania,ROU,2020-11-15,16891.2
Romania,ROU,2020-11-22,20223.3
Romania,ROU,2020-11-29,23681.8
Romania,ROU,2020-12-06,27116.7
Romania,ROU,2020-12-13,30030
Romania,ROU,2020-12-20,32091.5
Romania,ROU,2020-12-27,33999.8
Romania,ROU,2021-01-03,35530.1
Romania,ROU,2021-01-10,36362.8
Romania,ROU,2021-01-17,36957.1
Romania,ROU,2021-01-24,38044
Romania,ROU,2021-01-31,38535.7
Romania,ROU,2021-02-07,38999.2
Romania,ROU,2021-02-14,39328.3
Romania,ROU,2021-02-21,39657
Romania,ROU,2021-02-28,39958.1
Romania,ROU,2021-03-07,40539.8
Romania,ROU,2021-03-14,41421.5
Romania,ROU,2021-03-21,42831.8
Romania,ROU,2021-03-28,44609.7
Romania,ROU,2021-04-04,46536
Romania,ROU,2021-04-11,48512.1
Romania,ROU,2021-04-18,50538.2
Romania,ROU,2021-04-25,52265.7
Romania,ROU,2021-05-02,53830
Romania,ROU,2021-05-09,54793.1
Romania,ROU,2021-05-16,55672.4
Romania,ROU,2021-05-23,56309.9
Romania,ROU,2021-05-30,56571
Romania,ROU,2021-06-06,56774.9
Romania,ROU,2021-06-13,56971.2
Romania,ROU,2021-06-20,56911.9
Romania,ROU,2021-06-27,57611.4
Romania,ROU,2021-07-04,57830.5
Romania,ROU,2021-07-11,58016.4
Romania,ROU,2021-07-18,58445.3
Romania,ROU,2021-07-25,58649.4
Romania,ROU,2021-08-01,58996.1
Romania,ROU,2021-08-08,59139.8
Romania,ROU,2021-08-15,59121.1
Romania,ROU,2021-08-22,59288.4
Romania,ROU,2021-08-29,59488.9
Romania,ROU,2021-09-05,59760
Romania,ROU,2021-09-12,60696.3
Romania,ROU,2021-09-19,62290.2
Romania,ROU,2021-09-26,64234.7
Romania,ROU,2021-10-03,67140.4
Romania,ROU,2021-10-10,71725.9
Romania,ROU,2021-10-17,77626
Romania,ROU,2021-10-24,84187.5
Romania,ROU,2021-10-31,90541.2
Romania,ROU,2021-11-07,96283.5
Romania,ROU,2021-11-14,100143.6
Romania,ROU,2021-11-21,103038.5
Romania,ROU,2021-11-28,104887.8
Romania,ROU,2021-12-05,106010.5
Romania,ROU,2021-12-12,106663.6
Romania,ROU,2021-12-19,107056.1
Romania,ROU,2021-12-26,107425.8
Russia,RUS,2020-01-31,-5538
Russia,RUS,2020-02-29,-1789.1
Russia,RUS,2020-03-31,-2714.8
Russia,RUS,2020-04-30,2597.6
Russia,RUS,2020-05-31,25474.7
Russia,RUS,2020-06-30,49970.3
Russia,RUS,2020-07-31,83254.3
Russia,RUS,2020-08-31,103778.1
Russia,RUS,2020-09-30,130525.3
Russia,RUS,2020-10-31,199655.1
Russia,RUS,2020-11-30,288873.8
Russia,RUS,2020-12-31,372783.7
Russia,RUS,2021-01-31,428362.4
Russia,RUS,2021-02-28,459847.7
Russia,RUS,2021-03-31,497673.8
Russia,RUS,2021-04-30,521185.9
Russia,RUS,2021-05-31,535419
Russia,RUS,2021-06-30,579488.3
Russia,RUS,2021-07-31,653942.4
Russia,RUS,2021-08-31,723428.1
Russia,RUS,2021-09-30,788716.6
Russia,RUS,2021-10-31,891580.5
Russia,RUS,2021-11-30,1011902.4
Russia,RUS,2021-12-31,1080748.1
San Marino,SMR,2020-01-31,-1.4
San Marino,SMR,2020-02-29,1.8
San Marino,SMR,2020-03-31,30
San Marino,SMR,2020-04-30,37.8
San Marino,SMR,2020-05-31,42
San Marino,SMR,2020-06-30,49
San Marino,SMR,2020-07-31,53.4
San Marino,SMR,2020-08-31,53.4
San Marino,SMR,2020-09-30,51
San Marino,SMR,2020-10-31,56.2
San Marino,SMR,2020-11-30,60.6
San Marino,SMR,2020-12-31,83.6
San Marino,SMR,2021-01-31,81
San Marino,SMR,2021-02-28,90
San Marino,SMR,2021-03-31,104
San Marino,SMR,2021-04-30,108.6
San Marino,SMR,2021-05-31,108.6
San Marino,SMR,2021-06-30,106.4
San Marino,SMR,2021-07-31,110.6
San Marino,SMR,2021-08-31,111.4
San Marino,SMR,2021-09-30,113.8
San Marino,SMR,2021-10-31,119.8
San Marino,SMR,2021-11-30,121
San Marino,SMR,2021-12-31,133.8
San Marino,SMR,2022-01-31,142
Serbia,SRB,2020-01-31,-504.7
Serbia,SRB,2020-02-29,-426.6
Serbia,SRB,2020-03-31,-520.1
Serbia,SRB,2020-04-30,-269.6
Serbia,SRB,2020-05-31,224.1
Serbia,SRB,2020-06-30,867.4
Serbia,SRB,2020-07-31,3002.7
Serbia,SRB,2020-08-31,4005
Serbia,SRB,2020-09-30,4771.1
Serbia,SRB,2020-10-31,4722.8
Serbia,SRB,2020-11-30,7420.1
Serbia,SRB,2020-12-31,15894.6
Serbia,SRB,2021-01-31,15951
Serbia,SRB,2021-02-28,17020.2
Serbia,SRB,2021-03-31,20858.8
Serbia,SRB,2021-04-30,25173.4
Serbia,SRB,2021-05-31,27620.2
Serbia,SRB,2021-06-30,29066.6
Serbia,SRB,2021-07-31,29626
Serbia,SRB,2021-08-31,30375.4
Serbia,SRB,2021-09-30,34080.6
Serbia,SRB,2021-10-31,40375.4
Serbia,SRB,2021-11-30,47380.8
Serbia,SRB,2021-12-31,50973.4
Seychelles,SYC,2020-01-31,-3.2
Seychelles,SYC,2020-02-29,-7.8
Seychelles,SYC,2020-03-31,-20
Seychelles,SYC,2020-04-30,-33.6
Seychelles,SYC,2020-05-31,-62.6
Seychelles,SYC,2020-06-30,-80.8
Seychelles,SYC,2020-07-31,-95.4
Seychelles,SYC,2020-08-31,-113
Seychelles,SYC,2020-09-30,-124.2
Seychelles,SYC,2020-10-31,-157.6
Seychelles,SYC,2020-11-30,-164.8
Seychelles,SYC,2020-12-31,-171
Seychelles,SYC,2021-01-31,-172.3
Seychelles,SYC,2021-02-28,-166
Seychelles,SYC,2021-03-31,-167.3
Seychelles,SYC,2021-04-30,-171
Seychelles,SYC,2021-05-31,-152.1
Seychelles,SYC,2021-06-30,-115.4
Singapore,SGP,2020-01-31,203.8
Singapore,SGP,2020-02-29,266.4
Singapore,SGP,2020-03-31,275.8
Singapore,SGP,2020-04-30,404.6
Singapore,SGP,2020-05-31,377.6
Singapore,SGP,2020-06-30,263.8
Singapore,SGP,2020-07-31,96.6
Singapore,SGP,2020-08-31,82.4
Singapore,SGP,2020-09-30,105.6
Singapore,SGP,2020-10-31,23.6
Singapore,SGP,2020-11-30,36.8
Singapore,SGP,2020-12-31,22
Singapore,SGP,2021-01-31,-34.2
Singapore,SGP,2021-02-28,-7.59999999999996
Singapore,SGP,2021-03-31,-5.19999999999996
Singapore,SGP,2021-04-30,106.6
Singapore,SGP,2021-05-31,140.6
Singapore,SGP,2021-06-30,162.8
Singapore,SGP,2021-07-31,195.6
Singapore,SGP,2021-08-31,244.4
Singapore,SGP,2021-09-30,426.6
Slovakia,SVK,2020-01-05,-16.7
Slovakia,SVK,2020-01-12,-70.4
Slovakia,SVK,2020-01-19,-189.3
Slovakia,SVK,2020-01-26,-247.6
Slovakia,SVK,2020-02-02,-314.5
Slovakia,SVK,2020-02-09,-411.8
Slovakia,SVK,2020-02-16,-424.1
Slovakia,SVK,2020-02-23,-531
Slovakia,SVK,2020-03-01,-575.5
Slovakia,SVK,2020-03-08,-595.8
Slovakia,SVK,2020-03-15,-580.5
Slovakia,SVK,2020-03-22,-478.2
Slovakia,SVK,2020-03-29,-480.5
Slovakia,SVK,2020-04-05,-420.4
Slovakia,SVK,2020-04-12,-467.9
Slovakia,SVK,2020-04-19,-520.6
Slovakia,SVK,2020-04-26,-557.3
Slovakia,SVK,2020-05-03,-571.4
Slovakia,SVK,2020-05-10,-525.7
Slovakia,SVK,2020-05-17,-495.8
Slovakia,SVK,2020-05-24,-508.3
Slovakia,SVK,2020-05-31,-553.8
Slovakia,SVK,2020-06-07,-517.9
Slovakia,SVK,2020-06-14,-514
Slovakia,SVK,2020-06-21,-575.1
Slovakia,SVK,2020-06-28,-569.6
Slovakia,SVK,2020-07-05,-529.9
Slovakia,SVK,2020-07-12,-503.8
Slovakia,SVK,2020-07-19,-509.1
Slovakia,SVK,2020-07-26,-580.4
Slovakia,SVK,2020-08-02,-576.3
Slovakia,SVK,2020-08-09,-480.4
Slovakia,SVK,2020-08-16,-483.1
Slovakia,SVK,2020-08-23,-462.8
Slovakia,SVK,2020-08-30,-398.9
Slovakia,SVK,2020-09-06,-380.4
Slovakia,SVK,2020-09-13,-300.9
Slovakia,SVK,2020-09-20,-321
Slovakia,SVK,2020-09-27,-275.1
Slovakia,SVK,2020-10-04,-134.4
Slovakia,SVK,2020-10-11,-51.7
Slovakia,SVK,2020-10-18,137
Slovakia,SVK,2020-10-25,427.3
Slovakia,SVK,2020-11-01,784.6
Slovakia,SVK,2020-11-08,1209.9
Slovakia,SVK,2020-11-15,1610.4
Slovakia,SVK,2020-11-22,1968.1
Slovakia,SVK,2020-11-29,2380
Slovakia,SVK,2020-12-06,2856.9
Slovakia,SVK,2020-12-13,3393.4
Slovakia,SVK,2020-12-20,3917.5
Slovakia,SVK,2020-12-27,4612.8
Slovakia,SVK,2021-01-03,5592.1
Slovakia,SVK,2021-01-10,6515.7
Slovakia,SVK,2021-01-17,7476.3
Slovakia,SVK,2021-01-24,8264.7
Slovakia,SVK,2021-01-31,9068.7
Slovakia,SVK,2021-02-07,9827.1
Slovakia,SVK,2021-02-14,10707.1
Slovakia,SVK,2021-02-21,11521.1
Slovakia,SVK,2021-02-28,12288.5
Slovakia,SVK,2021-03-07,12956.3
Slovakia,SVK,2021-03-14,13585.3
Slovakia,SVK,2021-03-21,14153.9
Slovakia,SVK,2021-03-28,14651.5
Slovakia,SVK,2021-04-04,15059.5
Slovakia,SVK,2021-04-11,15369.9
Slovakia,SVK,2021-04-18,15627.7
Slovakia,SVK,2021-04-25,15869.3
Slovakia,SVK,2021-05-02,16021.9
Slovakia,SVK,2021-05-09,16166.1
Slovakia,SVK,2021-05-16,16331.1
Slovakia,SVK,2021-05-23,16379.3
Slovakia,SVK,2021-05-30,16372.1
Slovakia,SVK,2021-06-06,16411.9
Slovakia,SVK,2021-06-13,16479.1
Slovakia,SVK,2021-06-20,16548.3
Slovakia,SVK,2021-06-27,16676.5
Slovakia,SVK,2021-07-04,16710.3
Slovakia,SVK,2021-07-11,16754.3
Slovakia,SVK,2021-07-18,16807.7
Slovakia,SVK,2021-07-25,16746.7
Slovakia,SVK,2021-08-01,16742.7
Slovakia,SVK,2021-08-08,16713.1
Slovakia,SVK,2021-08-15,16717.3
Slovakia,SVK,2021-08-22,16759.9
Slovakia,SVK,2021-08-29,16708.5
Slovakia,SVK,2021-09-05,16741.7
Slovakia,SVK,2021-09-12,16829.5
Slovakia,SVK,2021-09-19,17016.3
Slovakia,SVK,2021-09-26,17182.5
Slovakia,SVK,2021-10-03,17283.7
Slovakia,SVK,2021-10-10,17499.7
Slovakia,SVK,2021-10-17,17708.7
Slovakia,SVK,2021-10-24,17997.7
Slovakia,SVK,2021-10-31,18459.3
Slovakia,SVK,2021-11-07,18953.9
Slovakia,SVK,2021-11-14,19607.5
Slovakia,SVK,2021-11-21,20438.3
Slovakia,SVK,2021-11-28,21331.3
Slovakia,SVK,2021-12-05,22202.5
Slovakia,SVK,2021-12-12,23072.7
Slovakia,SVK,2021-12-19,23766.5
Slovakia,SVK,2021-12-26,24213.9
Slovakia,SVK,2022-01-02,24135.5
Slovakia,SVK,2022-01-09,24326.5
Slovakia,SVK,2022-01-16,24386.5
Slovakia,SVK,2022-01-23,24344.3
Slovakia,SVK,2022-01-30,24250.7
Slovenia,SVN,2020-01-05,-35.3
Slovenia,SVN,2020-01-12,-79.2
Slovenia,SVN,2020-01-19,-128.7
Slovenia,SVN,2020-01-26,-162.8
Slovenia,SVN,2020-02-02,-187.9
Slovenia,SVN,2020-02-09,-211.6
Slovenia,SVN,2020-02-16,-185.3
Slovenia,SVN,2020-02-23,-211.4
Slovenia,SVN,2020-03-01,-253.7
Slovenia,SVN,2020-03-08,-251.4
Slovenia,SVN,2020-03-15,-267.5
Slovenia,SVN,2020-03-22,-256.6
Slovenia,SVN,2020-03-29,-305.5
Slovenia,SVN,2020-04-05,-337.6
Slovenia,SVN,2020-04-12,-296.1
Slovenia,SVN,2020-04-19,-276
Slovenia,SVN,2020-04-26,-277.3
Slovenia,SVN,2020-05-03,-299.2
Slovenia,SVN,2020-05-10,-292.5
Slovenia,SVN,2020-05-17,-307
Slovenia,SVN,2020-05-24,-269.3
Slovenia,SVN,2020-05-31,-302.6
Slovenia,SVN,2020-06-07,-317.7
Slovenia,SVN,2020-06-14,-294
Slovenia,SVN,2020-06-21,-279.1
Slovenia,SVN,2020-06-28,-210
Slovenia,SVN,2020-07-05,-206.9
Slovenia,SVN,2020-07-12,-236.6
Slovenia,SVN,2020-07-19,-252.7
Slovenia,SVN,2020-07-26,-264.2
Slovenia,SVN,2020-08-02,-237.1
Slovenia,SVN,2020-08-09,-230.4
Slovenia,SVN,2020-08-16,-204.9
Slovenia,SVN,2020-08-23,-224.8
Slovenia,SVN,2020-08-30,-256.5
Slovenia,SVN,2020-09-06,-235.6
Slovenia,SVN,2020-09-13,-214.5
Slovenia,SVN,2020-09-20,-168.4
Slovenia,SVN,2020-09-27,-178.5
Slovenia,SVN,2020-10-04,-155.6
Slovenia,SVN,2020-10-11,-136.1
Slovenia,SVN,2020-10-18,-80.6
Slovenia,SVN,2020-10-25,37.1
Slovenia,SVN,2020-11-01,246.4
Slovenia,SVN,2020-11-08,483.5
Slovenia,SVN,2020-11-15,819.6
Slovenia,SVN,2020-11-22,1164.7
Slovenia,SVN,2020-11-29,1570.6
Slovenia,SVN,2020-12-06,1956.7
Slovenia,SVN,2020-12-13,2319.8
Slovenia,SVN,2020-12-20,2616.5
Slovenia,SVN,2020-12-27,2878.4
Slovenia,SVN,2021-01-03,3113.3
Slovenia,SVN,2021-01-10,3256.4
Slovenia,SVN,2021-01-17,3405.9
Slovenia,SVN,2021-01-24,3511.8
Slovenia,SVN,2021-01-31,3546.1
Slovenia,SVN,2021-02-07,3566.4
Slovenia,SVN,2021-02-14,3523.1
Slovenia,SVN,2021-02-21,3469.8
Slovenia,SVN,2021-02-28,3468.1
Slovenia,SVN,2021-03-07,3432.2
Slovenia,SVN,2021-03-14,3446.9
Slovenia,SVN,2021-03-21,3430.2
Slovenia,SVN,2021-03-28,3414.5
Slovenia,SVN,2021-04-04,3409
Slovenia,SVN,2021-04-11,3394.3
Slovenia,SVN,2021-04-18,3428.2
Slovenia,SVN,2021-04-25,3467.7
Slovenia,SVN,2021-05-02,3451.8
Slovenia,SVN,2021-05-09,3458.3
Slovenia,SVN,2021-05-16,3480.4
Slovenia,SVN,2021-05-23,3514.3
Slovenia,SVN,2021-05-30,3532.4
Slovenia,SVN,2021-06-06,3575.5
Slovenia,SVN,2021-06-13,3596.8
Slovenia,SVN,2021-06-20,3633.9
Slovenia,SVN,2021-06-27,3649.2
Slovenia,SVN,2021-07-04,3684.7
Slovenia,SVN,2021-07-11,3653.2
Slovenia,SVN,2021-07-18,3623.9
Slovenia,SVN,2021-07-25,3578.2
Slovenia,SVN,2021-08-01,3562.1
Slovenia,SVN,2021-08-08,3521.6
Slovenia,SVN,2021-08-15,3504.7
Slovenia,SVN,2021-08-22,3458.6
Slovenia,SVN,2021-08-29,3408.1
Slovenia,SVN,2021-09-05,3424.8
Slovenia,SVN,2021-09-12,3486.1
Slovenia,SVN,2021-09-19,3512.6
Slovenia,SVN,2021-09-26,3553.1
Slovenia,SVN,2021-10-03,3613.4
Slovenia,SVN,2021-10-10,3630.7
Slovenia,SVN,2021-10-17,3681.6
Slovenia,SVN,2021-10-24,3760.5
Slovenia,SVN,2021-10-31,3820.6
Slovenia,SVN,2021-11-07,3975.3
Slovenia,SVN,2021-11-14,4163.8
Slovenia,SVN,2021-11-21,4338.3
Slovenia,SVN,2021-11-28,4484.8
Slovenia,SVN,2021-12-05,4682.1
Slovenia,SVN,2021-12-12,4789.6
Slovenia,SVN,2021-12-19,4862.1
Slovenia,SVN,2021-12-26,4910.2
Slovenia,SVN,2022-01-02,4971.5
Slovenia,SVN,2022-01-09,4968
Slovenia,SVN,2022-01-16,4973.9
Slovenia,SVN,2022-01-23,4900.2
South Africa,ZAF,2020-01-05,272.1
South Africa,ZAF,2020-01-12,688.6
South Africa,ZAF,2020-01-19,899.7
South Africa,ZAF,2020-01-26,629.4
South Africa,ZAF,2020-02-02,821.3
South Africa,ZAF,2020-02-09,1580.2
South Africa,ZAF,2020-02-16,1860.5
South Africa,ZAF,2020-02-23,2221
South Africa,ZAF,2020-03-01,1843.9
South Africa,ZAF,2020-03-08,2343.8
South Africa,ZAF,2020-03-15,2623.3
South Africa,ZAF,2020-03-22,2728.8
South Africa,ZAF,2020-03-29,2376.5
South Africa,ZAF,2020-04-05,1483.6
South Africa,ZAF,2020-04-12,820.9
South Africa,ZAF,2020-04-19,50.6
